標題,內文,連結
台灣俚諺語新解—叫豬叫狗，不如家己走／四九問五十,"四九問五十
Sù-kiú mn̄g ngó-si̍p",https://www.peoplemedia.tw/news/39d5adc2-b16e-4384-93c8-ae0816f51268
台灣俚諺語新解—叫豬叫狗，不如家己走／四九問五十,【暗示】自嘲與對方同樣是笨蛋，不相上下。,https://www.peoplemedia.tw/news/39d5adc2-b16e-4384-93c8-ae0816f51268
台灣俚諺語新解—叫豬叫狗，不如家己走／四九問五十,【註解】自己不會，請教也是不會的人。,https://www.peoplemedia.tw/news/39d5adc2-b16e-4384-93c8-ae0816f51268
台灣俚諺語新解—叫豬叫狗，不如家己走／四九問五十,【例句】何麗君快遞寄了一支手機，給她老爸做父親節的禮物。,https://www.peoplemedia.tw/news/39d5adc2-b16e-4384-93c8-ae0816f51268
台灣俚諺語新解—叫豬叫狗，不如家己走／四九問五十,何桑拿著手機問我功能，我看了看那一支超炫的手機，便又還給他說：,https://www.peoplemedia.tw/news/39d5adc2-b16e-4384-93c8-ae0816f51268
台灣俚諺語新解—叫豬叫狗，不如家己走／四九問五十,「何桑，你這下子是『四九問五十』，現在手機功能很多，連我也不會用。」,https://www.peoplemedia.tw/news/39d5adc2-b16e-4384-93c8-ae0816f51268
台灣俚諺語新解—叫豬叫狗，不如家己走／四九問五十,本文擷自《台灣俚諺語-新解》（潘榮禮編著，前衛出版社）,https://www.peoplemedia.tw/news/39d5adc2-b16e-4384-93c8-ae0816f51268
看海的預官（khuànn-hái ê ī-kuann）,李預官今也日早起又閣鐵馬騎咧來到「小徑」這个小庄頭後壁ê白山崙頂向前觀看料羅灣ê海景。外海遐裡停一隻海軍護航艦，抑海灘有三隻運輸艇才利用漲潮（tiòng-tiâu）搶灘完畢。沙灘頂規排ê軍用大卡車tē等離船ê部隊佮補給物資。伊揣一欉小樹跤遮蔭（jia-ńg）坐蹛遐看海灘頂車來車去，人頭滾動鬧熱滾滾。伊一面看一面想起當年來金門報到時哞是（mā sī）坐這種登陸運輸艇來的。算起來這也已經是四年外前ê代誌了！想起愛閣觀看這海景五年外才會當解脫回轉去台灣。伊心內慼（tshik）一下，無意中喙喝一聲：「幹！」。目屎煞流落來。伊一面流目屎一面怨嘆家己當年傷（siong過份）好心。結果惹起大禍臨身，被拘留（khu-liû）在金門十冬。佇傷心觀看沙灘頂ê活動時，不堪回首ê往事就一幕一幕置腦海中浮現。,https://www.peoplemedia.tw/news/3ce45b11-d54c-4a7a-8890-430bef7939c4
看海的預官（khuànn-hái ê ī-kuann）,想起四年外前來到金門部隊報到了。第一次ê禮拜日外出到金城街仔樂陶（lo̍k-tô）時特別對各翕相館（hip-siàng-kuán）有趣味觀看。在師範大學ê四年中伊都一直參加「攝影學會（liap-iánn-ha̍k-huē）」。對翕相技術佮洗相ê各種步數也都學到真透。當伊看著金城街頂遐濟（hia-tsè）的翕相館置這禮拜日ê日子偰（khè 擠）甲全是台灣阿兵哥等欲翕相留念，一時擋袂牢ê伊哞來行入去插嚷（tshap-jiáng 註1）欲看鬧熱。一位四十外歳人ê翕相館頭家是置遐裡無閒熾搽（bô-îng-tshì-tshâ 註2）。伊一面安排欲翕相ê一陣阿兵哥排姿勢，然後去相機後面撨（tshiâu 矯正）角度佮距離。翕相老手ê李預官看著相館頭家撨來撨去袂拄好（buē-tú-hó 註3），知影伊是一位新手。一時忍袂牢就向翕相頭家講相機愛安怎徙（suá 移動）安怎撨。頭家聽著見笑轉受氣，斡頭堵講（tû-kóng 頂嘴）：「抑無（iah-bô）！遐傲（hia-gâu 註4）汝來翕！」伊也無客氣，行倚（uá）去相機撨咧就完成一組ê團體相。頭家這聲大歡喜。想講拄著（tú-tio̍h 遇到）好貴人，乾脆就由伊代替彼工ê翕相工課。伊ê技術精，動作緊。將十外陣欲翕相ê阿兵哥陣佇欲過晝（bueh-kuè-tàu 註5）時就翕了了！,https://www.peoplemedia.tw/news/3ce45b11-d54c-4a7a-8890-430bef7939c4
看海的預官（khuànn-hái ê ī-kuann）,頭家留伊落來食中晝頓。置交談中頭家講出家己本來是開（khui）雜貨店ê。這幾年來看著遮濟ê台灣囡仔來金門做一兩年兵，在退伍前都友的（iú-ê 朋友）牽咧來金城街仔揣翕相館做伙翕相留念。金城街頭ê翕相館每到禮拜日是人山人海，人偰人相爭欲翕相。年外前伊決心欲改行，將雜貨店改做翕相館。拜託人介紹買了翕相機佮洗相ê用品。同時也揣人見習，學了翕相ê基本步數佮暗房洗相ê技術。一年外來都是一面摸索（moo-soh）一面接接（tsih-tsiap 接待）翕相人客。總是欲翕相人客遐濟。就是翕出來ê相無足滿意，人客也鼻仔摸咧來接受。,https://www.peoplemedia.tw/news/3ce45b11-d54c-4a7a-8890-430bef7939c4
看海的預官（khuànn-hái ê ī-kuann）,這日相館頭家表示欲請李預官做師傅（sai-hū）。請伊佇禮拜放假日來相館技術指導並幫忙照顧人客翕相。李預官想講置這金門島英雄也有用武之地，就歡喜接受相館頭家ê請求。自彼禮拜開始，凡是會當外放休假ê日子伊就來這間翕相館幫忙加技術指導。因為伊ê出現予這間相館ê生意更加興旺。相館頭家是一面心中歡喜又閣一面哀愁。這興旺ê生意是毋是會曇花一現（tân-hua-it-hiān）？等到李預官若來退伍後就煙消雲散（ian-siau-hûn-sàn）？頭家日日動腦筋想欲安怎會當予生意久長維持落去？在有意無意間探問李預官是毋是退伍後來留蹛金門，大家做夥來經營這間翕相館？預官ê回答是伊等袂到會通趕緊退伍好轉去台灣共某團圓！這聲予相館頭家聽了真絶望。但是在絶望中，「共某團圓」的回答在伊腦中突然閃過一點火光。無毒不丈夫！這聲解決ê辦法有了！,https://www.peoplemedia.tw/news/3ce45b11-d54c-4a7a-8890-430bef7939c4
看海的預官（khuànn-hái ê ī-kuann）,彼年中秋節頭家辦一桌豐沛（phong-phài）的暗頓請李預官留落來做伙啉酒感謝伊遮久以來ê幫忙指導。預官被灌到醉茫茫無法度行轉去陣地。頭家安排將伊扶到家己一位十七八歲查某子ê眠床。共伊褪到光光光。然後教查某子入去共門銷好睏做伙。半暝後這位頭家蹤（tsong 衝）去憲兵隊報講這位預官誘姦伊ê查某子。置戰地金門通姦民女，軍法審判起來是罪加一等有可能判處無期徒刑。軍法處調查了後也知影全案e來龍去脈（lâi-long-khì-me̍h）。經人指點由預官承認通姦一事並與女方達成和解娶頭家查某子做某。與戰地居民通婚，依據戰地軍法必須蹛足十年後才可以離開。,https://www.peoplemedia.tw/news/3ce45b11-d54c-4a7a-8890-430bef7939c4
看海的預官（khuànn-hái ê ī-kuann）,可憐ê這位預官就糊里糊塗ê被迫在金門「蘇武牧羊（Soo-Bú-bo̍k-iûnn）」十个年頭。抑伊師大同學ê某愛置台灣過十年「王寳釧苦守寒窯（Ông-Pó-Tshuan khóo-siú-hân-iô）」的日子。一年服役了後李預官不得不蹛入去翕相館。相館頭家想講這聲秋凊（tshiu-tshìn 註6）--lah！以後翕相佮洗相ê各種工課都攏會當（ē-tàng）予這位「子婿（kiánn-sài）」去當也（khì-tng-ā 註7）。那會知這位子婿來了後雖講愛佮查某子睏仝頂眠床。但總是「田無溝，水無流」。放伊ê查某子夜夜「孤夜無伴守燈下（siú-ting-hā），十年青春守活寡（tsiú-ua̍h-kuánn）」。李預官是每日食飽早時頓就一臺鐵馬騎咧到金門島各處跑走。悿也了後（thiám-ā-liáu-āu 註8）轉去睏一下中晝，下晡繼續跑。伊尚捷的（siāng-tsia̍p-ê 註9）就是來到「小徑」白山崙頂觀看料羅灣ê海景。一面遠望海灘頂登陸艇搶灘了後鬧熱滾滾ê場面。一面擉指頭仔（tia̍k-tsíng-thâu-á）算看閣若久ê日子才會當解脫轉去台灣翁某再團圓。想到傷心處就一人置樹蔭跤一面挼（juê）目屎一面喙內幹叫（kàn-kiàu 註10）。,https://www.peoplemedia.tw/news/3ce45b11-d54c-4a7a-8890-430bef7939c4
看海的預官（khuànn-hái ê ī-kuann）,註：1．躊熱鬧；2．忙的不亦樂乎；3．無法適合；4．那麼行；5．快過中午；6．清涼爽快；7．去擔當；8．疲勞後；9．最多次數的；10．臭罵    ,https://www.peoplemedia.tw/news/3ce45b11-d54c-4a7a-8890-430bef7939c4
台灣俚諺語新解—有ê人呣講，無ê人品嗙／有手伸無路，有骹行無步,"有ê人呣講，無ê人品嗙
Ū-ê-lâng m̄-kóng，Bô-ê-lâng phín-phòng",https://www.peoplemedia.tw/news/c02fdcdd-80f5-4f0c-9a9a-7fd44d3ce671
台灣俚諺語新解—有ê人呣講，無ê人品嗙／有手伸無路，有骹行無步,【暗示】會的人低調，不會的人臭屁。,https://www.peoplemedia.tw/news/c02fdcdd-80f5-4f0c-9a9a-7fd44d3ce671
台灣俚諺語新解—有ê人呣講，無ê人品嗙／有手伸無路，有骹行無步,【註解】有本事的人謙虛客氣；沒才華的人，都愛現、吹牛。,https://www.peoplemedia.tw/news/c02fdcdd-80f5-4f0c-9a9a-7fd44d3ce671
台灣俚諺語新解—有ê人呣講，無ê人品嗙／有手伸無路，有骹行無步,【例句】學校召開家長會會議，針對如何提升升學率，請家長提供意見。,https://www.peoplemedia.tw/news/c02fdcdd-80f5-4f0c-9a9a-7fd44d3ce671
台灣俚諺語新解—有ê人呣講，無ê人品嗙／有手伸無路，有骹行無步,會中，有的家長熱烈發言，提出的藥方數十種；有的默默的聽，都不發一言。,https://www.peoplemedia.tw/news/c02fdcdd-80f5-4f0c-9a9a-7fd44d3ce671
台灣俚諺語新解—有ê人呣講，無ê人品嗙／有手伸無路，有骹行無步,會後，教務處把家長的發言記錄送給校長，黃校長詳閱後，冷冷地說：「還不是『有ê人呣講，無ê人品嗙』，廢話一堆。」,https://www.peoplemedia.tw/news/c02fdcdd-80f5-4f0c-9a9a-7fd44d3ce671
台灣俚諺語新解—有ê人呣講，無ê人品嗙／有手伸無路，有骹行無步,"有手伸無路，有骹行無步 
Ū tshiú tshun bô lō，ūkha kiân bô pō",https://www.peoplemedia.tw/news/c02fdcdd-80f5-4f0c-9a9a-7fd44d3ce671
台灣俚諺語新解—有ê人呣講，無ê人品嗙／有手伸無路，有骹行無步,【暗示】走投無路。,https://www.peoplemedia.tw/news/c02fdcdd-80f5-4f0c-9a9a-7fd44d3ce671
台灣俚諺語新解—有ê人呣講，無ê人品嗙／有手伸無路，有骹行無步,【註解】有手伸無路：信用破產，有困難卻借不到錢。有骹行無步：有親友卻不受歡迎，無處可去。,https://www.peoplemedia.tw/news/c02fdcdd-80f5-4f0c-9a9a-7fd44d3ce671
台灣俚諺語新解—有ê人呣講，無ê人品嗙／有手伸無路，有骹行無步,【例句】桃園市有一個楊姓媽媽，留下遺書後，和兩個女兒燒炭自殺。最令人鼻酸的是，這位媽媽說家中只剩下一百元，已經「有手伸無路，有骹行無步」了，只有帶著女兒共赴黃泉。,https://www.peoplemedia.tw/news/c02fdcdd-80f5-4f0c-9a9a-7fd44d3ce671
台灣俚諺語新解—有ê人呣講，無ê人品嗙／有手伸無路，有骹行無步,本文擷自《台灣俚諺語-新解》（潘榮禮編著，前衛出版社）,https://www.peoplemedia.tw/news/c02fdcdd-80f5-4f0c-9a9a-7fd44d3ce671
台灣俚諺語新解—比手畫刀／水到，船著浮,"比手畫刀
Pí tshiú ūe to",https://www.peoplemedia.tw/news/9888cc31-8d6f-4487-b60e-35f1d67cebac
台灣俚諺語新解—比手畫刀／水到，船著浮,【暗示】肢體動作。,https://www.peoplemedia.tw/news/9888cc31-8d6f-4487-b60e-35f1d67cebac
台灣俚諺語新解—比手畫刀／水到，船著浮,【註解】說起話來，比手畫腳的動作特別多。,https://www.peoplemedia.tw/news/9888cc31-8d6f-4487-b60e-35f1d67cebac
台灣俚諺語新解—比手畫刀／水到，船著浮,【例句】弟弟發生車禍，弟弟說是對方先撞倒他，可是對方說他的摩托車已經停下來，卻被無緣無故地撞倒，人也受傷了。,https://www.peoplemedia.tw/news/9888cc31-8d6f-4487-b60e-35f1d67cebac
台灣俚諺語新解—比手畫刀／水到，船著浮,老爸叮嚀交代出面談判和解的二哥說：「跟人家談判，口氣要溫和，不要得理不饒人，尤其談判中，千萬不要『比手畫刀』，這樣人家才會跟你再談下去。」,https://www.peoplemedia.tw/news/9888cc31-8d6f-4487-b60e-35f1d67cebac
台灣俚諺語新解—比手畫刀／水到，船著浮,"水到，船著浮
Tsúi kàu，tsûn tio̍h phû",https://www.peoplemedia.tw/news/9888cc31-8d6f-4487-b60e-35f1d67cebac
台灣俚諺語新解—比手畫刀／水到，船著浮,【暗示】水到渠成或稍安勿躁。,https://www.peoplemedia.tw/news/9888cc31-8d6f-4487-b60e-35f1d67cebac
台灣俚諺語新解—比手畫刀／水到，船著浮,【註解】船擱在淺灘上，只要海水上漲，船自然會浮上來。,https://www.peoplemedia.tw/news/9888cc31-8d6f-4487-b60e-35f1d67cebac
台灣俚諺語新解—比手畫刀／水到，船著浮,【例句】受到景氣低迷、民生物資普遍漲價的影響，暑假期間各遊樂區的生意，與去年同一時期比較，減少了30%以上的收入。,https://www.peoplemedia.tw/news/9888cc31-8d6f-4487-b60e-35f1d67cebac
台灣俚諺語新解—比手畫刀／水到，船著浮,行銷主任孔有達在壓力之下，向總經理提出聘請俄羅斯水上芭蕾舞團，表演水上熱舞的建議，他認為如此一來，自然「水到，船著浮」，不怕沒有人潮。,https://www.peoplemedia.tw/news/9888cc31-8d6f-4487-b60e-35f1d67cebac
台灣俚諺語新解—比手畫刀／水到，船著浮,本文擷自《台灣俚諺語-新解》（潘榮禮編著，前衛出版社）,https://www.peoplemedia.tw/news/9888cc31-8d6f-4487-b60e-35f1d67cebac
【台語世界／錄音】再出帆,月有圓有缺；人有得意，也有落魄時。,https://www.peoplemedia.tw/news/446fcf51-9fe6-422f-a29c-1dc2ce39897a
【台語世界／錄音】再出帆,賢1跳的水雞，也會跋落深古井。,https://www.peoplemedia.tw/news/446fcf51-9fe6-422f-a29c-1dc2ce39897a
【台語世界／錄音】再出帆,舉頭一看，井壁抵天！,https://www.peoplemedia.tw/news/446fcf51-9fe6-422f-a29c-1dc2ce39897a
【台語世界／錄音】再出帆,一身武藝，英雄也只有井底惱氣！,https://www.peoplemedia.tw/news/446fcf51-9fe6-422f-a29c-1dc2ce39897a
【台語世界／錄音】再出帆,總是，,https://www.peoplemedia.tw/news/446fcf51-9fe6-422f-a29c-1dc2ce39897a
【台語世界／錄音】再出帆,只要意志弓絚2，風水也會轉向。,https://www.peoplemedia.tw/news/446fcf51-9fe6-422f-a29c-1dc2ce39897a
【台語世界／錄音】再出帆,等待天頂雷霆3，大雨天降，,https://www.peoplemedia.tw/news/446fcf51-9fe6-422f-a29c-1dc2ce39897a
【台語世界／錄音】再出帆,當井水滇滿4，前途就有希望，,https://www.peoplemedia.tw/news/446fcf51-9fe6-422f-a29c-1dc2ce39897a
【台語世界／錄音】再出帆,海闊天高，阮欲閣出帆！,https://www.peoplemedia.tw/news/446fcf51-9fe6-422f-a29c-1dc2ce39897a
【台語世界／錄音】再出帆,"附註：1.賢：gâu很會。2.弓絚：keng-ân繃緊,意志堅定。3.霆：tân響。4.滇滿：tīⁿ-boán漲滿。",https://www.peoplemedia.tw/news/446fcf51-9fe6-422f-a29c-1dc2ce39897a
【台語世界／錄音】再出帆,讀hōo你聽：,https://www.peoplemedia.tw/news/446fcf51-9fe6-422f-a29c-1dc2ce39897a
鬼仔火（kuí-á-hué）,"五月尾ê天氣是tī春天欲進入去熱天（jua̍h-thinn）的氣候。天氣是袂熱也袂寒，日子又閣長。庄裡細漢gín-á這時陣尚歡喜！大家食暗頓（àm-tǹg）了後猶閣有（iah-koh-ū）二點外鐘ê時間會當（ē-tàng）置外口活動。規陣走相逐（tsáu-sio-jiok 註1）ê gín-á置埕頭埕尾厝前厝後傱（tsông 快跑）來傱去。抑覕相揣（bih-sio-tshuē註2）的gín-á-tīn置柴墩,稻草墩各地覕出覕入。",https://www.peoplemedia.tw/news/2753cc29-f5a3-4506-a8f8-1c3ef211b891
鬼仔火（kuí-á-hué）,庄外稻仔田（tiū-á-tshân）的稻欉（tiū-tsâng註3）也濟濟少少（tsē-tsē-tsió-tsió）開始逮發花（tē-huat-hue註4）。田底ê田蛙仔（tshân-op-á註5）佇天一下暗（thinn-tsı̍t-e-àm註6）就--op--op叫，逮求偶（tē-kiû-ngóo）。這時遠遠（hn̄g-hn̄g）ê田裡閃出（siám-tshut）一葩火（tsı̍t-pha-hué），置煙霧中予風吹kah若化若爍（ná-hua-ná-sih註7）搖來搖去。一身若像稻草人ê烏影置火ê面前（bīn-tsîng）遐裡動一下動一下（tāng-tsı̍t-ē）。逮蹉跎（tē-tshi-tô註8）的大漢gín-á看著就手指（tshiú-kí註9）遠遠彼葩火，喙講：「鬼仔火！鬼仔火！」做伙滾絞ê細漢gín-á聼着都驚kah哀哀叫。規陣傱傱轉去家己厝內揣父母去kā跤腿頭（kha-thuí-thâu）攬咧（lám-leh抱著）嗎嗎哮（má-má-hau註10）。坐tuà埕頭抐涼（lā-liâng註11）噗薰（pok-hun註12）的老大人看着就講：「水祥仔閣逮釣水雞（註13）也！」,https://www.peoplemedia.tw/news/2753cc29-f5a3-4506-a8f8-1c3ef211b891
鬼仔火（kuí-á-hué）,水祥仔穡地（sit-tè）作無濟。平常時靠替人做寡粗重工課：親像犂田，播田（pòo-tshân插秧），挲草（so-tsháu）佮割稻ê工錢來補貼家庭收入。同時也揣寡季節性ê副業趁三兩个仔錢好做家己檳榔薰酒ê所費：春天尾是釣水雞。熱天田溝仔水滿滿ê時落去電魚kah蝦。抑置秋天尾稻仔穗逮欲飽米（tē-beh-pá-bí註14）的時陣，水利局將灌溉ê水溝水停止排放（pâi-hòng）。這時水祥仔到各水門下（tsuí-mn̂g-hā）ê水沖窟（tsuí-tshiâng-khut）摸蜊仔兼洗褲（bong-lâ-á-kiam-sé-khòo）。,https://www.peoplemedia.tw/news/2753cc29-f5a3-4506-a8f8-1c3ef211b891
鬼仔火（kuí-á-hué）,在五月初水祥仔已經將釣水雞ê家私工具詮便便（tshuân-piān-piān註15）。一支鐵罐仔電土燈鬥置三尺長ê竹管仔頂。一茭竹篾仔（tsı̍t-kha-tik-bı̍h-á）編ê水雞籠（lam）仔，深深ê竹籠頂面開一个半尺闊ê喙。一枝四尺長ê竹箠仔（tik-tshê-á）尖尾縛一條三尺外長ê釣魚線，佮一殼土蚓（tsı̍t-khok-tōo-kún註16）。春天尾濕氣大，暗來田裡會罩霧（tà-bū）襲雨微仔（sip-hōo-bui-á註17）。,https://www.peoplemedia.tw/news/2753cc29-f5a3-4506-a8f8-1c3ef211b891
鬼仔火（kuí-á-hué）,水祥仔暗頓食飽後，天欲暗時就家私款款咧khuán-khuán-leh註18），身穿一領棕蓑好遮雨水，頭戴一頂竹瓜笠仔向庄外田中央（tshân-tiong-ng）行去。這時田底ê田蛙仔都已經大隻也，對田頭行去就聼着公ê田蛙仔--op--op叫逮求偶。水祥仔揣一位田蛙仔叫kah尚鬧ê田頭將彼支電土火竹管插置田岸邊。伊將電土鐵罐仔倒入去一屑仔水，然後趕緊加罐窒仔（kuàn-that-á）封絚（hong-ân註19）。罐內ê電土透着水就--tshi--tshi 叫起化學作用產生沼氣甲烷（tsiáu-khì-kah-uân）。這時撇（phiat擦）一支番仔火（huan-á-hué註20）將電土火燈心點着（tiám-tioh），一葩電土火就蹛遐裡爍一下爍一下。田底ê田蛙仔予火光喢（sannh註21）咧就跳倚近來火把下（hā）。水祥仔kā縛置釣線ê土蚓塵落（tîn-loh註22）田土面。伊kā竹箠仔上下（siōng-hā）抽一下抽一下（thiu-tsı̍t-ē）。田蛙仔就跳倚來喙擘開（peh-khui）kā土蚓欱（hop註23）咧。伊趕緊將倒手提ê水雞籠仔伸出去，正手將竹箠抽懸共一隻田蛙仔墜落（tuī-loh）入籠仔內。然後緊緊kā竹箠仔抽振兩三下，彼隻田蛙仔喙一下peh開規隻就落落（lak--lo̍h）籠仔底。如此ê重覆將土蚓塵落田土面，上下抽動竹箠，田蛙仔上釣，入籠。一分鐘內會當釣着三四隻田蛙仔。經過十幾分鐘後欲食釣（beh-tsia̍h-tiò註24）ê田蛙仔也攏入籠也，電土火也差不多欲化也（beh-hua-ā註25）。伊就家私收收咧行去別个田蛙仔聲鬧熱ê田頭㸃火下釣。,https://www.peoplemedia.tw/news/2753cc29-f5a3-4506-a8f8-1c3ef211b891
